facility_id,facility_name,category_main,category_detail,address,gu_name,dong_name,capacity,source_file,lon,lat,road_address,jibun_address,geocode_status,geocode_provider,geocode_query,geocode_error,geocode_sido,geocode_gu,geocode_dong,kakao_address_type,kakao_h_code,kakao_b_code,kakao_building_name,kakao_zone_no,grid_id,grid_id_50m
MS-11141000170,중앙실버노인요양공동생활가정,의료현황,노인요양공동생활가정,서울 서대문구 충정로 4길 5-25,서대문구,충현동,6.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246),126.964587452027,37.5610294877311,서울 서대문구 충정로4길 5-25,서울 서대문구 충정로3가 250-31,OK,kakao,서울 서대문구 충정로 4길 5-25,,서울,서대문구,충현동,ROAD_ADDR,1141056500.0,1141010200.0,,3741.0,R-18,G50-00352-00396
MS-11141000133,연궁너싱홈,의료현황,노인요양공동생활가정,서울시 서대문구 증가로 49  연궁너싱홈,서대문구,연희동,8.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246),126.928880709081,37.572261860046,서울 서대문구 증가로 49,서울 서대문구 연희동 106-3,OK,kakao,서울특별시 서대문구 증가로 49 연궁너싱홈,,서울,서대문구,연희동,ROAD_ADDR,1141061500.0,1141011700.0,,3702.0,P-15,G50-00327-00333
MS-11147000294,목동조은요양원,의료현황,노인요양공동생활가정,서울시 양천구 중앙로 294 8층,양천구,신정4동,9.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246),126.852048644467,37.5225662999628,서울 양천구 중앙로 294,서울 양천구 신정동 971-20,OK,kakao,서울특별시 양천구 중앙로 294 8층,,서울,양천구,신정4동,ROAD_ADDR,1147065000.0,1147010100.0,명성빌딩,8026.0,V-8,G50-00438-00197
MS-11147000124,나눔의집,의료현황,노인요양공동생활가정,"양천구 목동로23길34, 205호",양천구,목동,7.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246),126.859714008753,37.5279445415474,서울 양천구 목동로23길 34,서울 양천구 신정동 883,OK,kakao,"양천구 목동로23길34, 205호",,서울,양천구,신정4동,ROAD_ADDR,1147065000.0,1147010100.0,양천시장주상복합,7938.0,U-9,G50-00426-00211
MS-11147000126,보람의집,의료현황,노인요양공동생활가정,"양천구 목동로23길34, 205호",양천구,목동,6.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246),126.859714008753,37.5279445415474,서울 양천구 목동로23길 34,서울 양천구 신정동 883,OK,kakao,"양천구 목동로23길34, 205호",,서울,양천구,신정4동,ROAD_ADDR,1147065000.0,1147010100.0,양천시장주상복합,7938.0,U-9,G50-00426-00211
MS-11147000093,나이팅게일너싱홈,의료현황,노인요양공동생활가정,서울시 양천구 오목로22 202호,양천구,신월4동,9.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246),126.840401660064,37.5213486586755,서울 양천구 오목로 22,서울 양천구 신월동 519-1,OK,kakao,서울특별시 양천구 오목로22 202호,,서울,양천구,신월4동,ROAD_ADDR,1147059000.0,1147010300.0,뉴스타빌딩,8029.0,V-7,G50-00441-00177
MS-11147000076,신목동 노인복지센터,의료현황,노인요양공동생활가정,서울특별시 양천구 중앙로294 명성빌딩 7층,양천구,신정4동,8.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246),126.852048644467,37.5225662999628,서울 양천구 중앙로 294,서울 양천구 신정동 971-20,OK,kakao,서울특별시 양천구 중앙로294 명성빌딩 7층,,서울,양천구,신정4동,ROAD_ADDR,1147065000.0,1147010100.0,명성빌딩,8026.0,V-8,G50-00438-00197
MS-1-11500-00573,88소망요양원,의료현황,노인요양공동생활가정,"서울시 강서구 화곡로 225, 3층 (두산빌딩)",강서구,우장산동,9.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246),126.844307266134,37.5454212976649,서울 강서구 화곡로 225,서울 강서구 화곡동 111-70,OK,kakao,"서울특별시 강서구 화곡로 225, 3층 (두산빌딩)",,서울,강서구,우장산동,ROAD_ADDR,1150061500.0,1150010300.0,,7695.0,S-8,G50-00387-00184
MS-1-11500-00429,가족사랑노인요양원,의료현황,노인요양공동생활가정,"서울시 강서구 곰달래로 97, BS타운 2층 가족사랑노인요양원",강서구,화곡1동,3.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246),126.843621578813,37.5304972278465,서울 강서구 곰달래로 97,서울 강서구 화곡동 345-10,OK,kakao,"서울특별시 강서구 곰달래로 97, BS타운 2층 가족사랑노인요양원",,서울,강서구,화곡1동,ROAD_ADDR,1150054000.0,1150010300.0,,7773.0,U-8,G50-00420-00183
MS-1-11500-00532,다복요양원,의료현황,노인요양공동생활가정,서울시 강서구 화곡로 225 4층 다복요양원,강서구,우장산동,9.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246),126.844307266134,37.5454212976649,서울 강서구 화곡로 225,서울 강서구 화곡동 111-70,OK,kakao,서울특별시 강서구 화곡로 225 4층 다복요양원,,서울,강서구,우장산동,ROAD_ADDR,1150061500.0,1150010300.0,,7695.0,S-8,G50-00387-00184
MS-1-11500-00560,맑은요양원,의료현황,노인요양공동생활가정,서울시 강서구 화곡로 225 6층,강서구,우장산동,7.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246),126.844307266134,37.5454212976649,서울 강서구 화곡로 225,서울 강서구 화곡동 111-70,OK,kakao,서울특별시 강서구 화곡로 225 6층,,서울,강서구,우장산동,ROAD_ADDR,1150061500.0,1150010300.0,,7695.0,S-8,G50-00387-00184
MS-1-11500-00554,밝은햇살요양원,의료현황,노인요양공동생활가정,"서울시 강서구 강서로 29길 38, 1층",강서구,화곡1동,9.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246),126.83973210362,37.53921540436,서울 강서구 강서로29길 38,서울 강서구 화곡동 381-10,OK,kakao,"서울특별시 강서구 강서로 29길 38, 1층",,서울,강서구,화곡1동,ROAD_ADDR,1150054000.0,1150010300.0,,7716.0,T-7,G50-00401-00176
MS-1-11500-00582,세반요양원,의료현황,노인요양공동생활가정,서울시 강서구 강서로74길 36 서령빌딩 4층,강서구,가양1동,8.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246),126.842805327669,37.566860235203,서울 강서구 강서로74길 36,서울 강서구 등촌동 810,OK,kakao,서울특별시 강서구 강서로74길 36 서령빌딩 4층,,서울,강서구,가양1동,ROAD_ADDR,1150060300.0,1150010200.0,,7573.0,Q-7,G50-00339-00181
MS-1-11500-00401,솔요양원,의료현황,노인요양공동생활가정,"서울시 강서구 강서로17길 25, 3층(화곡1동 348-21, 호용빌딩)",강서구,화곡1동,8.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246),126.844466327817,37.5326384897099,서울 강서구 강서로17길 25,서울 강서구 화곡동 348-21,OK,kakao,"서울특별시 강서구 강서로17길 25, 3층(화곡1동 348-21, 호용빌딩)",,서울,강서구,화곡1동,ROAD_ADDR,1150054000.0,1150010300.0,,7770.0,U-8,G50-00415-00184
MS-1-11500-00602,푸른소나무강서요양원,의료현황,노인요양공동생활가정,서울시 강서구 강서로 45길 174 sm타워 4층,강서구,발산1동,8.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246),126.830668563722,37.5527181773866,서울 강서구 강서로45길 174,서울 강서구 내발산동 689-1,OK,kakao,서울특별시 강서구 강서로 45길 174 sm타워 4층,,서울,강서구,발산1동,ROAD_ADDR,1150061100.0,1150010600.0,수명산씨티,7638.0,S-6,G50-00371-00160
MS-1-11500-00399,푸른솔요양원,의료현황,노인요양공동생활가정,"서울시 강서구 강서로17길 25, 3층(화곡1동 348-22, 호용빌딩)",강서구,화곡1동,7.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246),126.844466327817,37.5326384897099,서울 강서구 강서로17길 25,서울 강서구 화곡동 348-21,OK,kakao,"서울특별시 강서구 강서로17길 25, 3층(화곡1동 348-22, 호용빌딩)",,서울,강서구,화곡1동,ROAD_ADDR,1150054000.0,1150010300.0,,7770.0,U-8,G50-00415-00184
MS-11153000103,행복요양원,의료현황,노인요양공동생활가정,서울특별시 구로구 경인로 23길8 7층,구로구,오류1동,9.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246),126.844061756641,37.4968070489532,서울 구로구 경인로23길 8,서울 구로구 오류동 38-1,OK,kakao,서울특별시 구로구 경인로 23길8 7층,,서울,구로구,오류1동,ROAD_ADDR,1153077000.0,1153010800.0,대서프라자,8268.0,Y-8,G50-00495-00183
MS-11153000336,강이보이는요양원,의료현황,노인요양공동생활가정,서울특별시 구로구  개봉로 4(개봉동) 5층,구로구,개봉동,7.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246),126.85677550399,37.4861022483827,서울 구로구 개봉로 4,서울 구로구 개봉동 290-6,OK,kakao,서울특별시 구로구 개봉로 4(개봉동) 5층,,서울,구로구,개봉3동,ROAD_ADDR,1153076000.0,1153010700.0,,8334.0,Z-9,G50-00519-00206
MS-11154500252,강남가정요양원 3,의료현황,노인요양공동생활가정,"서울시 금천구 독산로 290, 3층",금천구,독산3동,9.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246),126.903395780982,37.4726211867774,서울 금천구 독산로 290,서울 금천구 독산동 991-44,OK,kakao,"서울특별시 금천구 독산로 290, 3층",,서울,금천구,독산3동,ROAD_ADDR,1154563000.0,1154510200.0,,8554.0,AA-13,G50-00549-00288
MS-11154500253,강남가정요양원 4,의료현황,노인요양공동생활가정,"서울시 금천구 독산로 290, 4층",금천구,독산3동,8.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246),126.903395780982,37.4726211867774,서울 금천구 독산로 290,서울 금천구 독산동 991-44,OK,kakao,"서울특별시 금천구 독산로 290, 4층",,서울,금천구,독산3동,ROAD_ADDR,1154563000.0,1154510200.0,,8554.0,AA-13,G50-00549-00288
MS-11154500213,금천햇살요양원,의료현황,노인요양공동생활가정,서울시 금천구 시흥대로 487.신건빌딩 2층,금천구,독산1동,9.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246),126.898321755369,37.4771017048216,서울 금천구 시흥대로 487,서울 금천구 독산동 143-12,OK,kakao,서울특별시 금천구 시흥대로 487.신건빌딩 2층,,서울,금천구,독산1동,ROAD_ADDR,1154561000.0,1154510200.0,신건빌딩,8530.0,AA-12,G50-00539-00279
MS-11154500164,대한실버하우스,의료현황,노인요양공동생활가정,서울 금천구 독산로 78길21,금천구,독산4동,7.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246),126.903966439685,37.4695356919555,서울 금천구 독산로78길 21,서울 금천구 독산동 187-34,OK,kakao,서울 금천구 독산로 78길21,,서울,금천구,독산4동,ROAD_ADDR,1154564000.0,1154510200.0,,8557.0,AB-13,G50-00556-00289
MS-11154500289,샘물요양원,의료현황,노인요양공동생활가정,"서울시 금천구 독산로 217, 4층 경일빌딩",금천구,독산2동,9.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246),126.901601602577,37.4661443243598,서울 금천구 독산로 217,서울 금천구 독산동 1037-57,OK,kakao,"서울특별시 금천구 독산로 217, 4층 경일빌딩",,서울,금천구,독산2동,ROAD_ADDR,1154562000.0,1154510200.0,경일빌딩,8617.0,AB-13,G50-00563-00285
MS-11154500269,시니어실버타운2,의료현황,노인요양공동생활가정,서울시 금천구 독산로 217 경일B/D 5층,금천구,독산2동,8.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246),126.901601602577,37.4661443243598,서울 금천구 독산로 217,서울 금천구 독산동 1037-57,OK,kakao,서울특별시 금천구 독산로 217 경일B/D 5층,,서울,금천구,독산2동,ROAD_ADDR,1154562000.0,1154510200.0,경일빌딩,8617.0,AB-13,G50-00563-00285
MS-11154500190,실버캐슬요양원,의료현황,노인요양공동생활가정,서울시 금천구 시흥대로139길 14 2층,금천구,독산1동,9.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246),126.897266465278,37.4729970538554,서울 금천구 시흥대로139길 14,서울 금천구 독산동 149-51,OK,kakao,서울특별시 금천구 시흥대로139길 14 2층,,서울,금천구,독산1동,ROAD_ADDR,1154561000.0,1154510200.0,,8534.0,AA-12,G50-00548-00277
MS-11154500184,주은요양원,의료현황,노인요양공동생활가정,서울시 금천구 시흥대로 487.신건빌딩 3층,금천구,독산1동,8.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246),126.898321755369,37.4771017048216,서울 금천구 시흥대로 487,서울 금천구 독산동 143-12,OK,kakao,서울특별시 금천구 시흥대로 487.신건빌딩 3층,,서울,금천구,독산1동,ROAD_ADDR,1154561000.0,1154510200.0,신건빌딩,8530.0,AA-12,G50-00539-00279
MS-11156000001,서울성모원 노인요양공동생활가정,의료현황,노인요양공동생활가정,서울시 영등포구 대림로 12가길 7-1,영등포구,대림1동,9.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246),126.904627561748,37.4914741693588,서울 영등포구 대림로12가길 7-1,서울 영등포구 대림동 873-5,OK,kakao,서울특별시 영등포구 대림로 12가길 7-1,,서울,영등포구,대림1동,ROAD_ADDR,1156070000.0,1156013300.0,,7438.0,Y-13,G50-00507-00290
MS-111560-00264,은빛사랑1,의료현황,노인요양공동생활가정,"서울시 영등포구 디지털로 392, 4층",영등포구,대림1동,0.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246),126.902761155076,37.4916195120765,서울 영등포구 디지털로 392,서울 영등포구 대림동 862-3,OK,kakao,"서울특별시 영등포구 디지털로 392, 4층",,서울,영등포구,대림1동,ROAD_ADDR,1156070000.0,1156013300.0,정성빌딩,7438.0,Y-13,G50-00507-00287
MS-11156000265,은빛사랑2,의료현황,노인요양공동생활가정,"서울시 영등포구 디지털로 392, 5층",영등포구,대림1동,7.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246),126.902761155076,37.4916195120765,서울 영등포구 디지털로 392,서울 영등포구 대림동 862-3,OK,kakao,"서울특별시 영등포구 디지털로 392, 5층",,서울,영등포구,대림1동,ROAD_ADDR,1156070000.0,1156013300.0,정성빌딩,7438.0,Y-13,G50-00507-00287
MS-11156000266,은빛사랑3,의료현황,노인요양공동생활가정,"서울시 영등포구 디지털로 392, 6층",영등포구,대림1동,7.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246),126.902761155076,37.4916195120765,서울 영등포구 디지털로 392,서울 영등포구 대림동 862-3,OK,kakao,"서울특별시 영등포구 디지털로 392, 6층",,서울,영등포구,대림1동,ROAD_ADDR,1156070000.0,1156013300.0,정성빌딩,7438.0,Y-13,G50-00507-00287
MS-11156000148,미래요양원,의료현황,노인요양공동생활가정,서울시 영등포구 대림로88 재상빌딩 4층,영등포구,대림1동,7.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246),126.904554178297,37.4901385471167,서울 영등포구 대림로 88,서울 영등포구 대림동 1016-24,OK,kakao,서울특별시 영등포구 대림로88 재상빌딩 4층,,서울,영등포구,대림1동,ROAD_ADDR,1156070000.0,1156013300.0,재상빌딩,7438.0,Z-13,G50-00510-00290
MS-11156000150,미래요양원2,의료현황,노인요양공동생활가정,서울시 영등포구 대림로88 재상빌딩 402호,영등포구,대림1동,9.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246),126.904554178297,37.4901385471167,서울 영등포구 대림로 88,서울 영등포구 대림동 1016-24,OK,kakao,서울특별시 영등포구 대림로88 재상빌딩 402호,,서울,영등포구,대림1동,ROAD_ADDR,1156070000.0,1156013300.0,재상빌딩,7438.0,Z-13,G50-00510-00290
