facility_id,facility_name,category_main,category_detail,address,gu_name,dong_name,capacity,source_file
M-A8623,참노인요양원(공동생활가정),의료,(노인복지시설) 노인요양공동생활가정,서울특별시 영등포구 가마산로 373 (대림동),영등포구,대림동,,02_노인의료복지시설.csv
M-A8624,주현노인요양원,의료,(노인복지시설) 노인요양공동생활가정,서울특별시 영등포구 가마산로 373 (대림동),영등포구,대림동,,02_노인의료복지시설.csv
M-A8637,수실버간호센터,의료,(노인복지시설) 노인요양공동생활가정,"서울특별시 송파구 성내천로 212, 3층 (마천동)",송파구,마천동,,02_노인의료복지시설.csv
M-A8673,서대문노인복지관 요양센터,의료,(노인복지시설) 노인요양시설,서울특별시 서대문구 독립문로8길 57 (천연동),서대문구,천연동,,02_노인의료복지시설.csv
M-A8716,엘림요양원,의료,(노인복지시설) 노인요양시설,서울특별시 은평구 응암로 348 (녹번동),은평구,녹번동,,02_노인의료복지시설.csv
M-A8751,양천어르신종합복지관 병설양천어르신요양센터,의료,(노인복지시설) 노인요양시설,서울특별시 양천구 목동로3길 106 (신정동),양천구,신정동,,02_노인의료복지시설.csv
M-A8784,성심노인요양원,의료,(노인복지시설) 노인요양공동생활가정,"서울특별시 강서구 강서로74길 36 (가양동,서령빌딩 4층)",강서구,가양동,,02_노인의료복지시설.csv
M-A8789,성모노인요양복지센터,의료,(노인복지시설) 노인요양공동생활가정,서울특별시 강서구 곰달래로35길 85 (화곡동),강서구,화곡동,,02_노인의료복지시설.csv
M-A8812,실버밸리노인요양공동생활가정,의료,(노인복지시설) 노인요양공동생활가정,"서울특별시 광진구 자양로 65, 2층 (자양동, 화성빌딩)",광진구,자양동,,02_노인의료복지시설.csv
M-A8821,하루정요양센터,의료,(노인복지시설) 노인요양공동생활가정,"서울특별시 도봉구 해등로17길 42 (쌍문동,명준빌딩 4층)",도봉구,쌍문동,,02_노인의료복지시설.csv
M-A8835,송파치매케어센터,의료,(노인복지시설) 노인요양시설,서울특별시 송파구 백제고분로32길 41 (삼전동),송파구,삼전동,,02_노인의료복지시설.csv
M-A8869,강남구립 논현요양센터,의료,(노인복지시설) 노인요양시설,서울특별시 강남구 강남대로128길 59 (논현동),강남구,논현동,,02_노인의료복지시설.csv
M-A8937,노원실버센터,의료,(노인복지시설) 노인요양시설,서울특별시 노원구 동일로 1097 (공릉동),노원구,공릉동,,02_노인의료복지시설.csv
M-A9082,봄날서울요양원,의료,(노인복지시설) 노인요양시설,서울특별시 강서구 양천로1길 100 (방화동),강서구,방화동,,02_노인의료복지시설.csv
M-A9096,효도로 노인전문요양원,의료,(노인복지시설) 노인요양시설,"서울특별시 구로구 경인로 393-7 (고척동,8,9,10층)",구로구,고척동,,02_노인의료복지시설.csv
M-A9100,보문요양원,의료,(노인복지시설) 노인요양시설,서울특별시 성북구 인촌로7길 32 (안암동1가),성북구,안암동,,02_노인의료복지시설.csv
M-A9110,인자인케어센터,의료,(노인복지시설) 노인요양시설,서울특별시 종로구 평창17길 26 (평창동),종로구,평창동,,02_노인의료복지시설.csv
M-A9177,케어윌,의료,(노인복지시설) 노인요양시설,서울특별시 성북구 보문로 50 (보문동7가),성북구,보문동,,02_노인의료복지시설.csv
M-A9181,강남실버센터,의료,(노인복지시설) 노인요양시설,서울특별시 강남구 삼성로 628 (삼성동),강남구,삼성동,,02_노인의료복지시설.csv
M-A9216,푸른요양원1호점,의료,(노인복지시설) 노인요양시설,"서울특별시 강북구 도봉로81길 43, 지,1~4,8층 (수유동)",강북구,수유동,,02_노인의료복지시설.csv
M-A9258,늘사랑실버센터,의료,(노인복지시설) 노인요양시설,"서울특별시 노원구 한글비석로 444, 5층, 4층 1-2호 (상계동)",노원구,상계동,,02_노인의료복지시설.csv
M-A9381,효원요양원A,의료,(노인복지시설) 노인요양공동생활가정,"서울특별시 중랑구 상봉중앙로1길 12 (상봉동, 세광빌딩3층)",중랑구,상봉동,,02_노인의료복지시설.csv
M-A9453,포도나무실버타운1호점,의료,(노인복지시설) 노인요양공동생활가정,"서울특별시 송파구 가락로 2 (석촌동,6층)",송파구,석촌동,,02_노인의료복지시설.csv
M-A9535,강동노인복지관 치매요양원,의료,(노인복지시설) 노인요양시설,서울특별시 강동구 동남로71길 32-5 (명일동),강동구,명일동,,02_노인의료복지시설.csv
M-A9553,광진노인보호센터,의료,(노인복지시설) 노인요양공동생활가정,서울특별시 광진구 뚝섬로58길 13 (자양동),광진구,자양동,,02_노인의료복지시설.csv
M-A9631,밝은요양원,의료,(노인복지시설) 노인요양공동생활가정,"서울특별시 광진구 긴고랑로 12, 4층 (중곡동)",광진구,중곡동,,02_노인의료복지시설.csv
M-A9683,유린원광노인요양원,의료,(노인복지시설) 노인요양시설,서울특별시 중랑구 신내로 56 (신내동),중랑구,신내동,,02_노인의료복지시설.csv
M-A9722,사랑의집,의료,(노인복지시설) 노인요양공동생활가정,서울특별시 서초구 탑성말길 26 (염곡동),서초구,염곡동,,02_노인의료복지시설.csv
M-A9759,정다운요양원,의료,(노인복지시설) 노인요양공동생활가정,서울특별시 양천구 오목로 208 (신정동),양천구,신정동,,02_노인의료복지시설.csv
M-A9891,평창동시니어센터,의료,(노인복지시설) 노인요양시설,서울특별시 종로구 평창15길 10 (평창동),종로구,평창동,,02_노인의료복지시설.csv
M-A9903,에덴실버요양원,의료,(노인복지시설) 노인요양공동생활가정,서울특별시 송파구 송이로 198-1 (문정동),송파구,문정동,,02_노인의료복지시설.csv
M-B4161,구립서대문노인전문요양센터,의료,(노인복지시설) 노인요양시설,서울특별시 서대문구 홍지문2길 59 (홍은동),서대문구,홍은동,,02_노인의료복지시설.csv
M-C0000007189,강변워커힐케어센터,의료,(노인복지시설) 노인요양시설,서울특별시 광진구 아차산로 634 (광장동),광진구,광장동,,02_노인의료복지시설.csv
M-C0000007434,경동노인요양공동생활가정,의료,(노인복지시설) 노인요양공동생활가정,서울특별시 동대문구 약령시로 124 (청량리동),동대문구,청량리동,,02_노인의료복지시설.csv
M-C0000007609,상봉너싱홈,의료,(노인복지시설) 노인요양시설,서울특별시 중랑구 봉우재로 79 (상봉동),중랑구,상봉동,,02_노인의료복지시설.csv
M-C0000008162,e포근한 노인요양공동생활가정,의료,(노인복지시설) 노인요양공동생활가정,서울특별시 강북구 도봉로 266 (미아동),강북구,미아동,,02_노인의료복지시설.csv
M-C0000008666,선의케어센터,의료,(노인복지시설) 노인요양시설,서울특별시 노원구 동일로 1419 (상계동),노원구,상계동,,02_노인의료복지시설.csv
M-C0000008902,호암마을,의료,(노인복지시설) 노인요양시설,서울특별시 은평구 진관외동 488,은평구,진관외동,,02_노인의료복지시설.csv
M-C0000011953,호선실버센터,의료,(노인복지시설) 노인요양시설,서울특별시 강서구 내발산동 산 55-2,강서구,내발산동,,02_노인의료복지시설.csv
M-C0000013265,낮은소리의집,의료,(노인복지시설) 노인요양시설,서울특별시 서초구 새원말길 4-2 (신원동),서초구,신원동,,02_노인의료복지시설.csv
M-C0000013608,큰사랑,의료,(노인복지시설) 노인요양시설,서울특별시 강남구 포이동 164-10,강남구,포이동,,02_노인의료복지시설.csv
M-C0101746617,광진노인요양센터(광진노인종합복지관병설),의료,(노인복지시설) 노인요양시설,"서울특별시 광진구 군자로 88 (군자동,광진노인종합복지관)",광진구,군자동,,02_노인의료복지시설.csv
M-C0102902155,효효마을,의료,(노인복지시설) 노인요양공동생활가정,서울특별시 구로구 고척로45길 36-14 (고척동),구로구,고척동,,02_노인의료복지시설.csv
M-C0103970595,광진좋은너싱홈,의료,(노인복지시설) 노인요양공동생활가정,"서울특별시 광진구 용마산로 37 (중곡동,이안빌딩 2층)",광진구,중곡동,,02_노인의료복지시설.csv
M-C0104227647,푸른요양원,의료,(노인복지시설) 노인요양시설,서울특별시 강북구 도봉로81길 43 (수유동),강북구,수유동,,02_노인의료복지시설.csv
M-C0105104514,수원보훈요양원,의료,(노인복지시설) 노인요양시설,경기도 수원시 장안구 광교산로 95 (하광교동),장안구,하광교동,,02_노인의료복지시설.csv
M-C0109623266,도우누리 편안한요양원,의료,(노인복지시설) 노인요양공동생활가정,"서울특별시 동대문구 한천로37길 19 (답십리동,창승빌딩 5층)",동대문구,답십리동,,02_노인의료복지시설.csv
M-C0110050518,동부참사랑요양원,의료,(노인복지시설) 노인요양시설,서울특별시 광진구 동일로 154 (화양동),광진구,화양동,,02_노인의료복지시설.csv
M-C0119020785,(주)한누리장수노인요양공동생활가정,의료,(노인복지시설) 노인요양공동생활가정,"서울특별시 서대문구 응암로 145, 4층 (북가좌동, 호암빌딩)",서대문구,북가좌동,,02_노인의료복지시설.csv
M-C0119181054,우리요양원,의료,(노인복지시설) 노인요양시설,경기도 군포시 산본동 1097번지 진달래각 3층,,산본동,,02_노인의료복지시설.csv
M-C0119326587,성신노인요양원,의료,(노인복지시설) 노인요양시설,서울특별시 성북구 동소문동7가 8번지 2호,성북구,동소문동,,02_노인의료복지시설.csv
M-C0119395660,대한적십자사 구립중구노인요양센터,의료,(노인복지시설) 노인요양시설,서울특별시 중구 장충동2가 192번지 45호,중구,장충동,,02_노인의료복지시설.csv
M-C0119629119,온누리요양센터,의료,(노인복지시설) 노인요양시설,경기도 용인시 처인구 양지면 1번지 1호,처인구,,,02_노인의료복지시설.csv
M-C0119720367,경동노인요양원,의료,(노인복지시설) 노인요양공동생활가정,서울특별시 동대문구 약령시로 122-5 (제기동),동대문구,제기동,,02_노인의료복지시설.csv
M-C0119730175,경동노인요양원2,의료,(노인복지시설) 노인요양공동생활가정,서울특별시 동대문구 약령시로 122-5 (제기동),동대문구,제기동,,02_노인의료복지시설.csv
M-C0120958941,가산요양원,의료,(노인복지시설) 노인요양공동생활가정,경기도 부천시 원미구 상동 533번지 3호 아트플라자 2층 206호,원미구,상동,,02_노인의료복지시설.csv
M-C0129640959,백산실버홈2,의료,(노인복지시설) 노인요양공동생활가정,"서울특별시 서대문구 모래내로 285, 4층 (홍은동, 현대빌딩)",서대문구,홍은동,,02_노인의료복지시설.csv
M-C0133061273,카네이션은평점2호,의료,(노인복지시설) 노인요양공동생활가정,서울특별시 은평구 진흥로 47 (역촌동),은평구,역촌동,,02_노인의료복지시설.csv
M-C0134327675,은혜요양원2호점,의료,(노인복지시설) 노인요양시설,"경기도 부천시 원미구 길주로77번길 19-27 (상동, 광장프라자 6층)",원미구,상동,,02_노인의료복지시설.csv
M-C0134701535,희원요양원,의료,(노인복지시설) 노인요양공동생활가정,경기도 양평군 양서면 용담2길 9-6,,,,02_노인의료복지시설.csv
M-C0134704655,희원의집,의료,(노인복지시설) 노인요양공동생활가정,경기도 양평군 서종면 황순원로337번길 12,,,,02_노인의료복지시설.csv
M-C0134704717,희원노인간호센터,의료,(노인복지시설) 노인요양공동생활가정,경기도 양평군 양서면 용담2길 9-6,,,,02_노인의료복지시설.csv
M-C0138057748,한솔요양원,의료,(노인복지시설) 노인요양공동생활가정,"서울특별시 성북구 오패산로10길 30 (하월곡동, 영광플라자,303-1호)",성북구,하월곡동,,02_노인의료복지시설.csv
M-C0138423019,희원노인간호센터,의료,(노인복지시설) 노인요양공동생활가정,경기도 양평군 양서면 용담2길 9-6,,,,02_노인의료복지시설.csv
M-C0148482355,실버캐슬 요양타운,의료,(노인복지시설) 노인요양시설,"서울특별시 금천구 독산로 194 (독산동, 영재빌딩, 2~5층)",금천구,독산동,,02_노인의료복지시설.csv
