name,address,gu_raw
구의1동제2 경로당,"광진구 광나루로30가길 27 (구의동, 구의1동 제2경로당)",광진구
구의새한 경로당,"광진구 자양로26길 71 (구의동, 새한아파트 경로당)",광진구
e편한세상광진 경로당,"광진구 광나루로 458, B1층 (구의동, e편한세상광진그랜드파크 경로당)",광진구
아차산 경로당,"광진구 자양로47길 9-4 (구의동, 아차산경로당)",광진구
소능 경로당,"광진구 자양로37길 85 (구의동, 소능경로당)",광진구
구의2동 경로당,"광진구 자양로38길 17-5 (구의동, 구의2동 경로당)",광진구
래미안파크스위트 경로당,"광진구 광나루로 545(구의동, 래미안파트스위트)",광진구
구의새마을 경로당,"광진구 구의강변로3길 39 (구의동, 구의새마을 경로당)",광진구
산의마을 경로당,"광진구 아차산로63길 21 (구의동, 산의마을 경로당)",광진구
강변우성 경로당,"광진구 구의강변로42 (구의동, 강변우성아파트 경로당)",광진구
구의현대2차 경로당,"광진구 광나루로56길 32 (구의동, 현대2차아파트 경로당)",광진구
구의현대6차 경로당,"광진구 구의강변로94 (구의동, 현대6차아파트 경로당)",광진구
구의현대7차 경로당,"광진구 구의강변로3가길 39 (구의동, 현대7차아파트 경로당)",광진구
구의현대프라임 경로당,"광진구 광나루로56길 29 (구의동, 현대프라임아파트 경로당)",광진구
세양 경로당,"광진구 구의강변로84 (구의동, 세양아파트 경로당)",광진구
구의아크로리버 경로당,"광진구 구의강변로 64 (구의동, 구의대림아크로리버경로당)",광진구
광장제1 경로당,"광진구 아차산로73길 15 (광장동, 광장제1경로당)",광진구
광장제2 경로당,"광진구 아차산로78길 67 (광장동, 광장제2경로당)",광진구
광나루현대 경로당,"광진구 아차산로76길 31 (광장동, 광나루현대아파트 경로당)",광진구
광장극동1차 경로당,"광진구 아차산로 552 (광장동, 극동1차아파트 경로당)",광진구
광장극동2차 경로당,"광진구 아차산로 552 (광장동, 극동2차아파트 경로당)",광진구
광장현대3차 경로당,"광진구 아차산로70길 62 (광장동, 현대3차아파트 경로당)",광진구
광장현대5차 경로당,"광진구 아차산로70길 61 (광장동, 광장현대5차아파트 경로당)",광진구
광장현대8차 경로당,"광진구 아차산로 522 (광장동, 현대8차아파트 경로당)",광진구
광장현대9차 경로당,"광진구 아차산로69길 19 (광장동, 현대9차아파트 경로당)",광진구
광장현대10차 경로당,"광진구 아차산로549 (광장동, 현대파크빌아파트 경로당)",광진구
광장현대11차 경로당,"광진구 아차산로69길 29 (광장동, 광장11차현대홈타운 경로당)",광진구
광장현대12차 경로당,"광진구 천호대로808 (광장동, 현대12차APT 경로당)",광진구
광장삼성 경로당,"광진구 아차산로 544 (광장동, 삼성아파트 경로당)",광진구
광장청구 경로당,"광진구 아차산로 503-23 (광장동, 청구아파트 경로당)",광진구
워커힐 경로당,"광진구 아차산로 635 (한수상가, 워커힐아파트 경로당)",광진구
워커힐푸르지오 경로당,"광진구 아차산로78길 10 (광장동, 워커힐일신아파트 경로당)",광진구
금호 경로당,"광진구 광나루로579 (광장동, 금호베스트빌아파트 경로당)",광진구
신동아파밀리에 경로당,"광진구 아차산로 599 (광장동, 신동아파밀리에아파트 경로당)",광진구
유천빌라 경로당,"광진구 광장로 63, (광장동, 유천빌라경로당)",광진구
힐스테이트 경로당,"광진구 아차산로 537-17 (광장동, 광장힐스테이트(아) 경로당)",광진구
국가유공자 경로당,"광진구 아차산로 630, 2층(광장동, 보훈회관)",광진구
자양1동 경로당,"광진구 아차산로40길 46 (자양동, 자양1동 경로당)",광진구
중앙 경로당,"광진구 뚝섬로47길 33 (자양동, 중앙 경로당)",광진구
자마장 경로당,"광진구 자양로13길 37 (자양동, 자마장 경로당)",광진구
청아 경로당,"광진구 자양로19길 70 (자양동, 청아경로당)",광진구
래미안시니어클럽  경로당,"광진구 아차산로345 101동, 5층(자양동, 래미안시니어클럽 경로당)",광진구
자양2동제1 경로당,"광진구 뚝섬로56길 28 (자양동, 자양2동 제1경로당)",광진구
자양2동제2 경로당,"광진구 뚝섬로62길 17 (자양동, 자양2동 제2경로당)",광진구
유수지 경로당,"광진구 뚝섬로48길 46 (자양동, 유수지 경로당)",광진구
자양한양 경로당,"광진구 구의강변로 11 (자양동, 한양아파트 경로당)",광진구
자양2현대2차 경로당,"광진구 뚝섬로56길 72 (자양동, 현대2차아파트 경로당)",광진구
자양2현대3차 경로당,"광진구 뚝섬로56길 10 (자양동, 현대3차아파트 경로당)",광진구
로얄동아 경로당,"광진구 뚝섬로52마길 56 (자양동, 로얄동아아파트 경로당)",광진구
현대강변 경로당,"광진구 자양로3가길 43 (자양동, 현대강변아파트 경로당)",광진구
경남아너스빌 경로당,"광진구 자양로3길 49 (자양동, 경남아너스빌아파트 경로당)",광진구
자양경남 경로당,"광진구 뚝섬로52길 71 (자양동, 경남아파트 경로당)",광진구
한솔리베르 경로당,"광진구 뚝섬로56가길 28 (자양동, 한솔리베르아파트 경로당)",광진구
신양 경로당,"광진구 뚝섬로 543 (자양동, 신양경로당)",광진구
자양3동 경로당,"광진구 자양번영로3길 16 (자양동, 자양3동 경로당)",광진구
우성1차 경로당,"광진구 뚝섬로 569 (자양동, 우성1차아파트 경로당)",광진구
우성2차 경로당,"광진구 뚝섬로 576 (자양동, 우성2차아파트 경로당)",광진구
우성3차 경로당,"광진구 뚝섬로35길 32 (자양동, 우성3차아파트 경로당)",광진구
우성7차 경로당,"광진구 아차산로36길 39 (자양동, 우성7차아파트 경로당)",광진구
자양현대2차 경로당,"광진구 뚝섬로34길 9 (자양동, 자양2차현대아파트 경로당)",광진구
자양현대8차 경로당,"광진구 뚝섬로36길 19 (자양동, 자양8차현대홈타운 아파트 경로당)",광진구
자양현대9차 경로당,"광진구 뚝섬로34길 32 (자양동, 현대9차아파트 경로당)",광진구
자양현대10차 경로당,"광진구 뚝섬로34길 25-19 (자양동, 현대10차아파트 경로당)",광진구
자양삼성 경로당,"광진구 자양번영로3길 65 (자양동, 삼성아파트 경로당)",광진구
한라 경로당,"광진구 뚝섬로33길 20 (자양동, 한라아파트 경로당)",광진구
우방리버파크(아) 경로당,"광진구 능동로4길 78 (자양동, 우방리버파크아파트 경로당)",광진구
이튼타워리버3차 경로당,"광진구 능동로 18 (자양동, 이튼타워리버3차아파트 경로당)",광진구
이튼타워리버5차 경로당,"광진구 능동로4길 40(자양동, 이튼타워리버5차아파트 경로당)",광진구
더샵스타시티 경로당,"광진구 아차산로 262 (자양동, 더샵스타시티아파트 경로당)",광진구
마실 경로당,"광진구 자양번영로7길 16-9 (자양동, 마실 경로당)",광진구
자양4동 제1 경로당,"광진구 동일로12길 24, 2층 (자양동, 자양4동 제1경로당)",광진구
자양4동 제2 경로당,"광진구 동일로2길 17 (자양동, 자양4동제2경로당)",광진구
자양4동 제4 경로당,"광진구 뚝섬로30가길 18 (자양동, 자양4동 제4경로당)",광진구
노유산 경로당,"광진구 동일로10가길 15-2 (자양동, 노유산경로당)",광진구
대동 경로당,"광진구 뚝섬로31길 11 (자양동, 대동아파트 경로당)",광진구
꿈에그린 경로당,"광진구 뚝섬로24길 74, (자양동, 한화꿈에그린아파트 경로당)",광진구
한강우성 경로당,"광진구 능동로1길 15 (자양동, 한강우성아파트 경로당)",광진구
화양동 경로당,"광진구 능동로17길 39 (화양동, 화양동경로당)",광진구
모진동 경로당,"광진구 광나루로24길 53 (화양동, 모진동경로당)",광진구
화양동 현대 경로당,"광진구 동일로24길 5 (화양동, 현대아파트 경로당)",광진구
화양장수 경로당,"광진구 군자로36, 1층(화양동, 화양장수경로당)",광진구
군자 경로당,"광진구 동일로52길 27 (군자동, 군자경로당)",광진구
양마 경로당,"광진구 동일로42길 2 (군자동, 양마경로당)",광진구
양마제2 경로당,"광진구 군자로13길 35 (군자동, 양마제2 경로당)",광진구
일성파크 경로당,"광진구 군자로12길 46 (군자동, 일성파크아파트 경로당)",광진구
복조리 경로당,"광진구 광나루로17길 28 102호 (군자동, 복조리경로당)",광진구
신설동경로당,서울특별시 동대문구 하정로2길 10 (신설동),동대문구
신동아아파트경로당,서울특별시 동대문구 무학로26길 30 (용신동),동대문구
신일경로당,서울특별시 동대문구 무학로18길 5 (용두동),동대문구
청센포경로당,서울특별시 동대문구 무학로 91(용신동),동대문구
래미안엘리니티아파트경로당,서울특별시 동대문구 한빛로 49(용신동),동대문구
동부경로당,서울특별시 동대문구 천호대로45길 57 (용신동),동대문구
명성경로당,서울특별시 동대문구 무학로28길 22-2 (용신동),동대문구
래미안용두1차아파트경로당,서울특별시 동대문구 고산자로29길 18 (용신동),동대문구
래미안허브리츠아파트경로당,서울특별시 동대문구 정릉천동로 36 (용신동),동대문구
롯데캐슬피렌체경로당,서울특별시 동대문구 정릉천동로 58 (용신동),동대문구
용두두산위브경로당,서울특별시 동대문구 정릉천동로 16 (용신동),동대문구
용두롯데캐슬리치아파트경로당,"서울특별시 동대문구 한빛로 73, 103동 1층 (용신동)",동대문구
만수경로당,서울특별시 동대문구 약령시로5길 22 (제기동),동대문구
방아다리경로당,서울특별시 동대문구 약령시로9길 75 (제기동),동대문구
섬마을경로당,서울특별시 동대문구 고산자로62길 32 (제기동),동대문구
제기경로당,서울특별시 동대문구 경동시장로23길 14 (제기동),동대문구
행복마을경로당,서울특별시 동대문구 고산자로56길 53 (제기동),동대문구
감초마을경로당,"서울특별시 동대문구 약령시로9길 45, 3층(제기동)",동대문구
안암골벽산아파트경로당,서울특별시 동대문구 약령시로 25 (제기동),동대문구
이수아파트경로당,서울특별시 동대문구 왕산로23길 89 (제기동),동대문구
제기한신아파트제1경로당,서울특별시 동대문구 고산자로 534 (제기동),동대문구
제기한신아파트제2경로당,서울특별시 동대문구 회기로8길 20 (제기동),동대문구
현대아파트경로당,서울특별시 동대문구 정릉천동로 90 (제기동),동대문구
전농1동경로당,서울특별시 동대문구 전농로27길 81 (전농동),동대문구
창방경로당,서울특별시 동대문구 답십리로23길 70-6 (전농동),동대문구
청송경로당,서울특별시 동대문구 전농로17길 19-8 (전농동),동대문구
화목경로당,서울특별시 동대문구 전농로31길 33 (전농동),동대문구
래미안크레시티1단지아파트경로당,"서울특별시 동대문구 사가정로 65 (전농동, 1단지내)",동대문구
래미안크레시티2단지아파트경로당,"서울특별시 동대문구 사가정로 65 (전농동, 2단지내)",동대문구
래미안크레시티3단지아파트경로당,"서울특별시 동대문구 사가정로 65 (전농동, 3단지내)",동대문구
롯데캐슬노블레스경로당,서울특별시 동대문구 답십리로23길 30 (전농동),동대문구
신성미소지움아파트경로당,서울특별시 동대문구 서울시립대로 75 (전농동),동대문구
"전농동아아파트101,102경로당",서울특별시 동대문구 서울시립대로 31 (전농동),동대문구
전농동아아파트103경로당,서울특별시 동대문구 서울시립대로 31 (전농동),동대문구
배봉경로당,서울특별시 동대문구 사가정로15길 38-2 (전농동),동대문구
성너머경로당,서울특별시 동대문구 사가정로 187 (전농동),동대문구
우성아파트경로당,서울특별시 동대문구 사가정로 190 (전농동),동대문구
