rest_id,kind,name,address,area_m2,lon,lat,source_file
R-06007,senior_center,장 수,동호로11다길18(신당동),,127.007068702877,37.551938026196,02_seoul_senior_centers.csv
R-06008,senior_center,후암미주아파트경로당,서울특별시 용산구 후암로 71-1,,126.97566104405,37.5519881673922,02_seoul_senior_centers.csv
R-06009,senior_center,우장산,강서구 화곡로53길 56-10,,126.846487614724,37.5520337823299,02_seoul_senior_centers.csv
R-06010,senior_center,발음,강서구 강서로47길 61-21,,126.833205282765,37.5520429768112,02_seoul_senior_centers.csv
R-06011,senior_center,창전삼성(아)경로당,"서강로 95(창전동, 삼성아파트)",,126.932100095013,37.5520441337502,02_seoul_senior_centers.csv
R-06012,senior_center,창전삼성(아)제2경로당,"서강로 95(창전동, 삼성아파트)",,126.932100095013,37.5520441337502,02_seoul_senior_centers.csv
R-06013,senior_center,마곡수명산파크4단지(아),강서구 수명로1길 16,,126.822560908166,37.5520478232459,02_seoul_senior_centers.csv
R-06014,senior_center,강동리엔파크 13단지,"강동구 고덕로98길 161(상일동, 강동리엔파크13단지)",,127.181049161678,37.5520980246206,02_seoul_senior_centers.csv
R-06015,senior_center,새장터,강동구 암사1가길 16(암사동),,127.130580274648,37.5521262416653,02_seoul_senior_centers.csv
R-06016,senior_center,아차산 경로당,"광진구 자양로47길 9-4 (구의동, 아차산경로당)",,127.091645118327,37.5521681064977,02_seoul_senior_centers.csv
R-06017,senior_center,"금호하이리버(아)
경로당","금호로 107(금호2,3가동, 래미안하이리버아파트) 커뮤니티센터 지하 1층",,127.024255637712,37.5522556007829,02_seoul_senior_centers.csv
R-06018,senior_center,동 호,동호로8길42-22(신당동),,127.013026856554,37.5524096422086,02_seoul_senior_centers.csv
R-06019,senior_center,연지,강서구 화곡로 58길 30-7,,126.85266278742,37.5524146622014,02_seoul_senior_centers.csv
R-06020,senior_center,마포래미안푸르지오아파트 1단지 경로당,마포대로 195,,126.95422378666,37.5524339233654,02_seoul_senior_centers.csv
R-06021,senior_center,마포래미안푸르지오아파트 2단지 경로당,마포대로 195,,126.95422378666,37.5524339233654,02_seoul_senior_centers.csv
R-06022,senior_center,마포래미안푸르지오아파트 3단지 경로당,마포대로 195,,126.95422378666,37.5524339233654,02_seoul_senior_centers.csv
R-06023,senior_center,마포래미안푸르지오아파트 4단지 경로당,마포대로 195,,126.95422378666,37.5524339233654,02_seoul_senior_centers.csv
R-06024,senior_center,우장산롯데3차(아),강서구 우장산로 92,,126.845921112724,37.5524650726524,02_seoul_senior_centers.csv
R-06025,senior_center,염창극동(아),강서구 양천로69길 18,,126.871434204859,37.5524723630558,02_seoul_senior_centers.csv
R-06026,senior_center,송정동아이파크경로당,"동일로 237(송정동, 송정동아이파크아파트) 104동 앞",,127.068702120931,37.5525009261755,02_seoul_senior_centers.csv
R-06027,senior_center,암사1동제3,강동구 암사13길 13-3(암사동),,127.136743813607,37.5525905763007,02_seoul_senior_centers.csv
R-06028,senior_center,복지말,강동구 고덕로16길 46(암사동),,127.132954718105,37.5526060760458,02_seoul_senior_centers.csv
R-06029,senior_center,신촌태영데시앙(아)경로당,"서강로9길 45
(창전동, 태영데시앙아파트)",,126.931369037449,37.5526514342094,02_seoul_senior_centers.csv
R-06030,senior_center,"리버그린동아(아)
경로당","고산자로4길 34(응봉동, 리버그린동아아파트) 관리사무소 1층",,127.036859978442,37.5526533730412,02_seoul_senior_centers.csv
R-06031,senior_center,관음삼성(아),강서구 양천로 656,,126.869460423297,37.5527346401778,02_seoul_senior_centers.csv
R-06032,senior_center,명일1동우성A,"고덕로38길 34-9(명일동, 우성아파트)",,127.142014820153,37.5528551940668,02_seoul_senior_centers.csv
R-06033,senior_center,신촌금호(아)경로당,"서강로9길 19
(창전동, 신촌금호아파트)",,126.932226410268,37.552897361267,02_seoul_senior_centers.csv
R-06034,senior_center,양마 경로당,"광진구 동일로42길 2 (군자동, 양마경로당)",,127.070309046883,37.5529059699027,02_seoul_senior_centers.csv
R-06035,senior_center,"아리수
(월드메르디앙(아)아리수)",강서구 양천로71길 38,,126.872183794019,37.5529601660001,02_seoul_senior_centers.csv
R-06036,senior_center,"금호파크힐스(아)
제2경로당","금호로 110(금호1가동, 117동) 117동 1층",,127.024556342782,37.552995077832,02_seoul_senior_centers.csv
R-06037,senior_center,금호자이1차경로당,"금호로 117(금호2,3가동, 금호자이1차아파트) 구립 어린이집 옆",,127.021523760194,37.5530801831931,02_seoul_senior_centers.csv
R-06038,senior_center,능동 경로당,"광진구 천호대로112길 70 (능동, 능동경로당)",,127.080163360172,37.5531918844262,02_seoul_senior_centers.csv
R-06039,senior_center,송정동경로당,송정길 93-2(송정동),,127.067630482358,37.5532054043866,02_seoul_senior_centers.csv
R-06040,senior_center,공덕자이(아)경로당,마포대로24길 16,,126.959758222212,37.5532221501231,02_seoul_senior_centers.csv
R-06041,senior_center,약 수,다산로10길10-10(신당동),,127.01021019977,37.5532436128532,02_seoul_senior_centers.csv
R-06042,senior_center,강변코아루(아),강서구 양천로71길 54,,126.872940882263,37.5533028215436,02_seoul_senior_centers.csv
R-06043,senior_center,염창현대1차 (아),강서구 양천로75길 57,,126.874890556801,37.5533141837481,02_seoul_senior_centers.csv
R-06044,senior_center,고덕자이A,"강동구 상일로 55(상일동, 고덕자이아파트)",,127.168788219773,37.5533182082692,02_seoul_senior_centers.csv
R-06045,senior_center,송백경로당,"망원로2길 103
(망원동, 망원1차대림아파트)",,126.905069360686,37.553341492963,02_seoul_senior_centers.csv
R-06046,senior_center,선사현대A,"강동구 상암로 11(암사동, 선사현대아파트)",,127.125660013035,37.5534474873056,02_seoul_senior_centers.csv
R-06047,senior_center,한화꿈에그린(아),강서구 우장산로 103,,126.847099502118,37.5535355475367,02_seoul_senior_centers.csv
R-06048,senior_center,마곡수명산파크1단지(아),강서구 강서로47길 108,,126.830534237555,37.553565372328,02_seoul_senior_centers.csv
R-06049,senior_center,아현1경로당,환일길 52-1(공덕동),,126.960992265139,37.5535846753132,02_seoul_senior_centers.csv
R-06050,senior_center,암사1동제2,강동구 고덕로24길 23(암사동),,127.135719158548,37.5536386273298,02_seoul_senior_centers.csv
R-06051,senior_center,태영송화(아),강서구 공항대로61길 60,,126.867554920517,37.553671357403,02_seoul_senior_centers.csv
R-06052,senior_center,대림2차(아)경로당,"독서당로 431(응봉동, 대림2차아파트) 101동 뒤",,127.032948865882,37.553710048311,02_seoul_senior_centers.csv
R-06053,senior_center,"e편한세상
금호파크힐스경로당","금호로 140(금호1가동, e편한세상금호파크힐스아파트) 104동 옆",,127.021928981135,37.5537160329778,02_seoul_senior_centers.csv
R-06054,senior_center,서교푸르지오(아)경로당,"홍익로 10(서교동, 서교푸르지오)",,126.923693794834,37.5537619785992,02_seoul_senior_centers.csv
R-06055,senior_center,등촌,강서구 화곡로66길 186-12,,126.862409539316,37.5537765666239,02_seoul_senior_centers.csv
R-06056,senior_center,삼익2차A,"강동구 고덕로 210(명일동, 삼익그린맨션)",,127.147060992177,37.5538092997685,02_seoul_senior_centers.csv
R-06057,senior_center,명일신동아A,"강동구 고덕로 240(명일동, 신동아아파트)",,127.151914012333,37.5538244191386,02_seoul_senior_centers.csv
R-06058,senior_center,마곡수명산파크2단지(아),강서구 강서로47길 158,,126.827641834082,37.5538579739487,02_seoul_senior_centers.csv
R-06059,senior_center,노고산경로당,고산길 38-4(노고산동),,126.939247226922,37.5538631777728,02_seoul_senior_centers.csv
R-06060,senior_center,마포프레스티지자이 경로당,대흥로24길 24,,126.947610265434,37.5539607082089,02_seoul_senior_centers.csv
R-06061,senior_center,동원베네스트,"강동구 고덕로 52-11(암사동, 동원베네스트)",,127.131134255284,37.55407646727,02_seoul_senior_centers.csv
R-06062,senior_center,행당신동아(아)경로당,"독서당로 441(행당2동, 행당신동아아파트) 104동 옆",,127.03195392433,37.554105048915,02_seoul_senior_centers.csv
R-06063,senior_center,"염창한강동아(아)
(동아2차)",강서구 양천로 73길 80,,126.874347280878,37.5541585621641,02_seoul_senior_centers.csv
R-06064,senior_center,삼성광나루A,"강동구 상암로3길 77(암사동, 삼성광나루아파트)",,127.127237252962,37.5541714614449,02_seoul_senior_centers.csv
R-06065,senior_center,프라이어팰리스A,"강동구 고덕로 130(암사동, 프라이어팰리스)",,127.140901062073,37.5542066727371,02_seoul_senior_centers.csv
R-06066,senior_center,화곡2차보람(아),강서구 공항대로 48길 12,,126.854773530235,37.5542635105611,02_seoul_senior_centers.csv
R-06067,senior_center,강동리엔파크 11단지,"강동구 고덕로 98길 101(상일동, 강동리엔파크11단지)",,127.180532714904,37.5542779663065,02_seoul_senior_centers.csv
R-06068,senior_center,남대문5가,남대문로5가 626,,126.975067030759,37.5543474868438,02_seoul_senior_centers.csv
R-06069,senior_center,"대림강변타운(아)
경로당","고산자로 160(응봉동, 대림강변타운아파트) 관리사무소 1층",,127.034875565118,37.5543691154446,02_seoul_senior_centers.csv
R-06070,senior_center,래미안 솔베뉴A,"강동구 양재대로 1650(명일동, 래미안솔베뉴)",,127.145944201844,37.554378854214,02_seoul_senior_centers.csv
R-06071,senior_center,충 현,동호로17나길5-4(신당동),,127.0057705215,37.5544760279052,02_seoul_senior_centers.csv
R-06072,senior_center,"금호벽산(아)제2
경로당","금호로 100(금호1가동, 금호벽산아파트) 505동 옆",,127.026186636459,37.5545314695033,02_seoul_senior_centers.csv
R-06073,senior_center,군자 경로당,"광진구 동일로52길 27 (군자동, 군자경로당)",,127.072850864293,37.5545650578881,02_seoul_senior_centers.csv
R-06074,senior_center,한 라,"만리재로 177, 103동 1층",,126.965847056196,37.5545735828657,02_seoul_senior_centers.csv
R-06075,senior_center,한사랑2차삼성(아),강서구 공항대로59길 64,,126.864184670431,37.5546232165761,02_seoul_senior_centers.csv
R-06076,senior_center,공덕자이(아)제2경로당,마포대로26길 22,,126.958860892411,37.5546723572711,02_seoul_senior_centers.csv
R-06077,senior_center,서울역자이아파트,"만리재로 175, 109동 1층",,126.964454371144,37.5547908528642,02_seoul_senior_centers.csv
R-06078,senior_center,행당한진(아)제1경로당,"행당로 82(행당2동, 행당한진아파트) 106동 뒤편",,127.027399715208,37.5548088817349,02_seoul_senior_centers.csv
R-06079,senior_center,행당한진(아)제2경로당,"행당로 82(행당2동, 행당한진아파트) 행당어린이집 1층",,127.027399715208,37.5548088817349,02_seoul_senior_centers.csv
R-06080,senior_center,다솔,강서구 방화대로6길 24-3,,126.818181827144,37.5548137086346,02_seoul_senior_centers.csv
R-06081,senior_center,코오롱3차(아),강서구 공항대로55길 19,,126.860929000094,37.5548940507161,02_seoul_senior_centers.csv
R-06082,senior_center,구암,강동구  고덕로 109,,127.137534131713,37.5549629751793,02_seoul_senior_centers.csv
R-06083,senior_center,대주(아)경로당,"동교로3길 115
(망원동, 한강2차대주파크빌)",,126.898359169364,37.5550041942998,02_seoul_senior_centers.csv
R-06084,senior_center,고덕어반브릿지,"강동구 고덕로98길 75(상일동, e편한세상 고덕어반브릿지)",,127.180529039552,37.5550531894037,02_seoul_senior_centers.csv
R-06085,senior_center,행당한신(아)제1경로당,"고산자로 164(행당1동, 행당한신아파트) 행당한신어린이집 1층",,127.035424100115,37.5550687570722,02_seoul_senior_centers.csv
R-06086,senior_center,행당한신(아)제2경로당,"고산자로 164(행당1동, 행당한신아파트) 201동 1층",,127.035424100115,37.5550687570722,02_seoul_senior_centers.csv
R-06087,senior_center,송일경로당,동일로43길 15-22(송정동),,127.069610436099,37.5550794100717,02_seoul_senior_centers.csv
R-06088,senior_center,신동아(아),강서구 양천로67길 32,,126.868864597735,37.5551185593145,02_seoul_senior_centers.csv
R-06089,senior_center,한강현대,"강동구 올림픽로104길 42(암사동, 한강현대아파트)",,127.131964543538,37.5551398000597,02_seoul_senior_centers.csv
R-06090,senior_center,삼성한사랑 (아),강서구 양천로66길 6,,126.863937231668,37.555145780298,02_seoul_senior_centers.csv
R-06091,senior_center,대동황토방2차(아),강서구 공항대로55길 50,,126.861963241685,37.5551618693791,02_seoul_senior_centers.csv
R-06092,senior_center,강동롯데캐슬,"강동구 고덕로 131(암사동, 강동롯데캐슬퍼스트아파트)",,127.143838799591,37.5551667468122,02_seoul_senior_centers.csv
R-06093,senior_center,약수하이츠,동호로10길30(신당동) 106동옆,,127.016359379417,37.5551915990934,02_seoul_senior_centers.csv
R-06094,senior_center,대양,동호로10길30(신당동) 119동,,127.016359379417,37.5551915990934,02_seoul_senior_centers.csv
R-06095,senior_center,쌍용예가(아),강서구 양천로613,,126.866376455791,37.5552667767912,02_seoul_senior_centers.csv
R-06096,senior_center,염창동아1차(아)청솔,강서구 양천로 69길 58,,126.872960399991,37.5552719720298,02_seoul_senior_centers.csv
R-06097,senior_center,"마포센트럴아이파크 경로당
(구. 아현아이파크 경로당)",마포대로 246,,126.958555525058,37.5553374570465,02_seoul_senior_centers.csv
R-06098,senior_center,마포더클래시경로당,"신촌로28길 50(아현동, 마포더클래시)",,126.949370444939,37.5554228042047,02_seoul_senior_centers.csv
R-06099,senior_center,염창우성1차(아),강서구 양천로67길 77,,126.870435711689,37.5555476367,02_seoul_senior_centers.csv
R-06100,senior_center,길훈(아),강서구 양천로65길 45,,126.867748076399,37.5556715172635,02_seoul_senior_centers.csv
R-06101,senior_center,증미,강서구 양천로 603-7,,126.865695294777,37.5556929864286,02_seoul_senior_centers.csv
R-06102,senior_center,"서울숲행당푸르지오(아)
경로당","고산자로 177(행당2동, 서울숲행당푸르지오아파트) 104동 1층",,127.033577643563,37.5557304486542,02_seoul_senior_centers.csv
R-06103,senior_center,"마포그랑자이경로당
(구.신촌그랑자이경로당)",대흥로 175,,126.943354906623,37.5557712803285,02_seoul_senior_centers.csv
R-06104,senior_center,태영(아),강서구 양천로 590,,126.864431871621,37.5557917334096,02_seoul_senior_centers.csv
R-06105,senior_center,회 현,퇴계로12길89(회현동1가),,126.98196765623,37.5558334964529,02_seoul_senior_centers.csv
R-06106,senior_center,염창강변성원(아),강서구 양천로69길 65,,126.872154343908,37.5559565805522,02_seoul_senior_centers.csv
R-06107,senior_center,대동황토방(아),강서구 공항대로59길 103,,126.862167378633,37.5559752576029,02_seoul_senior_centers.csv
R-06108,senior_center,코오롱(아),강서구 화곡로66길 90,,126.858263252932,37.556013793272,02_seoul_senior_centers.csv
R-06109,senior_center,"효사랑(두산위브)
경로당","행당로 27(금호1가동, 신금호두산위브아파트) 103동 1층",,127.022232627725,37.5560337027167,02_seoul_senior_centers.csv
R-06110,senior_center,금호타운(아),강서구 양천로 595,,126.865307815313,37.5560551963082,02_seoul_senior_centers.csv
R-06111,senior_center,한강포스파크,"강동구 고덕로19길 30(암사동, 한강포스파크아파트)",,127.133831889947,37.556149517849,02_seoul_senior_centers.csv
R-06112,senior_center,고덕그라시움 제1,강동구 고덕로 333(고덕동),,127.159176546352,37.5561770852501,02_seoul_senior_centers.csv
R-06113,senior_center,고덕그라시움 제2,강동구 고덕로 333(고덕동),,127.159176546352,37.5561770852501,02_seoul_senior_centers.csv
R-06114,senior_center,염창우성2차(아),강서구 양천로67길 54,,126.869463668651,37.5561943828702,02_seoul_senior_centers.csv
R-06115,senior_center,리버뷰자이(아)경로당,"고산자로2길 65(행당1동, 서울숲리버뷰자이) 리버뷰자이 어린이집 옆",,127.038836506223,37.556198526017,02_seoul_senior_centers.csv
R-06116,senior_center,등촌현대(아),강서구 공항대로45길 24,,126.855292147594,37.556219490843,02_seoul_senior_centers.csv
R-06117,senior_center,송정동건영(아)경로당,"동일로 263(송정동, 건영아파트) 101동 옆",,127.071436032611,37.5562716907636,02_seoul_senior_centers.csv
R-06118,senior_center,"신금호파크자이(아)
경로당","금호로 173(금호2,3,가동, 신금호파크자이) 관리사무소 1층",,127.018152303,37.5562788411556,02_seoul_senior_centers.csv
R-06119,senior_center,우장산롯데캐슬(아),강서구 공항대로 382,,126.849546722022,37.5563945811198,02_seoul_senior_centers.csv
R-06120,senior_center,청 구,청구로3길 69(신당동) 1층,,127.014336668451,37.5565273206265,02_seoul_senior_centers.csv
R-06121,senior_center,고덕 아르테온A,"강동구 고덕로360(상일동, 고덕아르테온아파트)",,127.169527259453,37.5566829127291,02_seoul_senior_centers.csv
R-06122,senior_center,고덕 아르테온2A,"고덕로 360(상일동, 고덕아르테온)",,127.169527259453,37.5566829127291,02_seoul_senior_centers.csv
R-06123,senior_center,고덕현대A,"강동구 고덕로61길 37(고덕동, 현대아파트)",,127.151957877396,37.5567561163334,02_seoul_senior_centers.csv
R-06124,senior_center,강서월드메르디앙(아),강서구 공항대로42길 54-26,,126.843092393446,37.5568150546017,02_seoul_senior_centers.csv
R-06125,senior_center,중 림,손기정로 101-5,,126.966085273893,37.5568419128988,02_seoul_senior_centers.csv
R-06126,senior_center,장미,강서구 방화대로7다길 35-18,,126.813819970365,37.5568494700534,02_seoul_senior_centers.csv
R-06127,senior_center,강동현대홈타운,강동구 고덕로27길 36(암사동),,127.13843707596,37.5568885216039,02_seoul_senior_centers.csv
R-06128,senior_center,마곡힐스테이트13단지(아),강서구 마곡중앙1로 71,,126.817874559596,37.5569083220092,02_seoul_senior_centers.csv
R-06129,senior_center,강동리엔파크 9단지,강동구 고덕로 98길 29(강일리엔파크 9단지),,127.180230285246,37.5569887157805,02_seoul_senior_centers.csv
R-06130,senior_center,강변(염창)한솔솔파크(아),강서구 양천로63길 38,,126.865890760617,37.5570108264228,02_seoul_senior_centers.csv
R-06131,senior_center,망원2차대림(아)경로당,"망원로1길 27
(망원동, 망원2차대림아파트)",,126.899039866792,37.5570441854518,02_seoul_senior_centers.csv
R-06132,senior_center,신원(아),강서구 화곡로66길 50,,126.856127138757,37.557048707443,02_seoul_senior_centers.csv
R-06133,senior_center,오칠경로당,월드컵로23길 18-5 (망원동),,126.907489785852,37.5570502074634,02_seoul_senior_centers.csv
R-06134,senior_center,충 정,"중림로4길41(중림동), 202동 1층",,126.964821110374,37.5570690448489,02_seoul_senior_centers.csv
R-06135,senior_center,우장산힐스테이트(아),강서구 강서로 348,,126.83808109977,37.5570784073479,02_seoul_senior_centers.csv
R-06136,senior_center,"서울숲더샵
실버문화센터",왕십리로 241(102동 4F),,127.040104919932,37.5571686563914,02_seoul_senior_centers.csv
R-06137,senior_center,행당두산위브(아)경로당,"행당로8길 8(행당2동, 행당두산위브아파트) 관리사무소 1층",,127.030951065096,37.5572723225298,02_seoul_senior_centers.csv
R-06138,senior_center,"행당두산위브(아)
제2경로당","행당로8길 8(행당2동, 행당두산위브아파트) 201동 1층",,127.030951065096,37.5572723225298,02_seoul_senior_centers.csv
R-06139,senior_center,원당,강서구 강서로52길 72,,126.842096321472,37.5574126190669,02_seoul_senior_centers.csv
R-06140,senior_center,마곡엠밸리15단지(아),강서구 마곡중앙로 36,,126.827029271898,37.5574187175366,02_seoul_senior_centers.csv
R-06141,senior_center,대원 경로당,"광진구 긴고랑로36길 57-27 (중곡동, 대원경로당)",,127.091672511585,37.5576243454711,02_seoul_senior_centers.csv
R-06142,senior_center,고덕래미안힐스테이트(남),"강동구 아리수로50길 50(고덕동, 래미안힐스테이트)",,127.148577708994,37.5576864625383,02_seoul_senior_centers.csv
R-06143,senior_center,고덕래미안힐스테이트(여),"강동구 아리수로50길 50(고덕동, 래미안힐스테이트)",,127.148577708994,37.5576864625383,02_seoul_senior_centers.csv
R-06144,senior_center,대신경로당,서대문구 이화여대1안길 20,,126.944036120706,37.5577108217418,02_seoul_senior_centers.csv
R-06145,senior_center,보람2차(아),강서구 화곡로 390,,126.853919004838,37.5578994200671,02_seoul_senior_centers.csv
R-06146,senior_center,벽산늘푸른,강서구 양천로63길 52,,126.86615328369,37.557921491379,02_seoul_senior_centers.csv
R-06147,senior_center,고덕아남A,"강동구 양재대로 1706(고덕동, 아남아파트)",,127.146294328922,37.5579548375122,02_seoul_senior_centers.csv
R-06148,senior_center,서광(아),강서구 공항대로45길 68-6,,126.856969456017,37.5579627106862,02_seoul_senior_centers.csv
R-06149,senior_center,마곡엠밸리14단지(아),강서구 마곡중앙로 33,,126.824080226482,37.5580501033167,02_seoul_senior_centers.csv
R-06150,senior_center,신촌e편한세상1단지경로당,서대문구 북아현로1가길 20,,126.951399056142,37.5580680839066,02_seoul_senior_centers.csv
R-06151,senior_center,행당대림(아)제1경로당,"행당로 79(행당2동, 행당대림아파트) 관리사무소 1층",,127.027507006183,37.5582053468995,02_seoul_senior_centers.csv
R-06152,senior_center,행당대림(아)제2경로당,"행당로 79(행당2동, 행당대림아파트) 임대관리사무소 1층",,127.027507006183,37.5582053468995,02_seoul_senior_centers.csv
R-06153,senior_center,강일리버파크9단지,"강동구 고덕로97길 29(강일동, 강일리버파크9단지아파트)",,127.177832623849,37.5583540269033,02_seoul_senior_centers.csv
R-06154,senior_center,공원장충,동호로257-10(장충동2가),,127.003951375315,37.5583607535025,02_seoul_senior_centers.csv
R-06155,senior_center,망원휴먼빌(아)경로당,"방울내로 31(망원동, 휴먼빌아파트)",,126.899044894416,37.558518671219,02_seoul_senior_centers.csv
R-06156,senior_center,삼성아파트,청구로1길23(신당동) 114동옆,,127.01844745293,37.5585358838305,02_seoul_senior_centers.csv
R-06157,senior_center,청송,청구로1길23(신당동) 115동뒤,,127.01844745293,37.5585358838305,02_seoul_senior_centers.csv
R-06158,senior_center,가양9-2단지(청송)(아),강서구 허준로 234,,126.863376121004,37.5585550447206,02_seoul_senior_centers.csv
R-06159,senior_center,신촌e편한세상4단지경로당,"서대문구 신촌로35길 10, 401동",,126.955860405605,37.558621696785,02_seoul_senior_centers.csv
R-06160,senior_center,신촌e편한세상2단지경로당,"서대문구 북아현로1길 17, 
203동",,126.953450474616,37.5586677131962,02_seoul_senior_centers.csv
R-06161,senior_center,고덕리엔파크2단지,"강동구 고덕로 427(강일동, 고덕리엔파크2단지아파트)",,127.173182162867,37.5587972921376,02_seoul_senior_centers.csv
R-06162,senior_center,미원아파트2차경로당,"월드컵로29길 68
(망원동, 망원동2차미원아파트)",,126.902297801902,37.5589063136463,02_seoul_senior_centers.csv
R-06163,senior_center,삼성사이버,"중림로10(중림동), 105동앞",,126.964320892997,37.5589266608979,02_seoul_senior_centers.csv
R-06164,senior_center,행당제2경로당,"행당로11길 14-9, 302호(행당2동, 스위스빌라)",,127.030890315154,37.5589793677374,02_seoul_senior_centers.csv
R-06165,senior_center,명 동,퇴계로20길25-26(남산동2가),,126.986348837339,37.5589821689783,02_seoul_senior_centers.csv
R-06166,senior_center,마곡엠밸리10단지(아),강서구 마곡중앙1로 72,,126.820063226063,37.5590400107717,02_seoul_senior_centers.csv
R-06167,senior_center,남산SK리더스뷰,퇴계로72(회현동1가) 3층,,126.980603849217,37.5591253443035,02_seoul_senior_centers.csv
R-06168,senior_center,풍림경로당,"난계로 84(왕십리2동, 풍림아파트) 풍림어린이집 같은 건물",,127.024079949145,37.5591314196289,02_seoul_senior_centers.csv
R-06169,senior_center,고덕아이파크,"강동구 동남로79길 26(고덕동, 고덕아이파크)",,127.153744243632,37.5591838811941,02_seoul_senior_centers.csv
R-06170,senior_center,강일리버파크10단지,"강동구 고덕로97길 20(강일동, 강일리버파크10단지아파트)",,127.179997616634,37.5592084943697,02_seoul_senior_centers.csv
R-06171,senior_center,한마음 경로당,"광진구 긴고랑로22길 39-4 (중곡동, 한마음경로당)",,127.083771301304,37.5592319180503,02_seoul_senior_centers.csv
R-06172,senior_center,등서,강서구 화곡로68길 8,,126.854739663014,37.5592341775652,02_seoul_senior_centers.csv
R-06173,senior_center,마곡엠밸리12단지(아),강서구 공항대로140,,126.823388809057,37.5592565859994,02_seoul_senior_centers.csv
R-06174,senior_center,라인(아),강서구 화곡로68길 33,,126.855791716877,37.5592642991118,02_seoul_senior_centers.csv
R-06175,senior_center,등촌11단지(아),강서구 공항대로43길 39,,126.849645818252,37.5592895189234,02_seoul_senior_centers.csv
R-06176,senior_center,양지마을,강동구 아리수로25길 58(암사동),,127.136671383339,37.5594058907788,02_seoul_senior_centers.csv
R-06177,senior_center,중곡4동 경로당,"광진구 긴고랑로39길 57 (중곡동, 중곡4동 경로당)",,127.093126117816,37.5594156510739,02_seoul_senior_centers.csv
R-06178,senior_center,장 충,동호로25길38(장충동2가),,127.001561422603,37.5594224542019,02_seoul_senior_centers.csv
R-06179,senior_center,럭키A경로당,서대문구 이화여대길 50-12,,126.946519557644,37.5594539604684,02_seoul_senior_centers.csv
R-06180,senior_center,마곡엠밸리11단지(아),강서구 공항대로 124,,126.820728611421,37.5594617880425,02_seoul_senior_centers.csv
R-06181,senior_center,북아현동경로당,서대문구 북아현로 24,,126.95703640486,37.5594709598715,02_seoul_senior_centers.csv
R-06182,senior_center,하왕극동미라주(아),"난계로 73(왕십리2동, 하왕극동미라주아파트) 관리사무소 1층",,127.023298446358,37.5594875603578,02_seoul_senior_centers.csv
R-06183,senior_center,극동미라주(아)제2,"난계로 73(왕십리2동, 극동미라주아파트) 104동 1층",,127.023298446358,37.5594875603578,02_seoul_senior_centers.csv
R-06184,senior_center,다 산,동호로12길97(신당동),,127.012129898368,37.5594994172797,02_seoul_senior_centers.csv
R-06185,senior_center,동부,강서구 공항대로8길 33-9,,126.812844944352,37.5595727205826,02_seoul_senior_centers.csv
R-06186,senior_center,푸르지오아파트1단지경로당,서대문구 북아현로1길 50,,126.952811165218,37.559690000903,02_seoul_senior_centers.csv
R-06187,senior_center,푸르지오아파트2단지경로당,서대문구 북아현로1길 50,,126.952811165218,37.559690000903,02_seoul_senior_centers.csv
R-06188,senior_center,두산A경로당,서대문구 이화여대8길 62,,126.950732370424,37.5597234797417,02_seoul_senior_centers.csv
R-06189,senior_center,신당푸르지오,다산로36길110(103동) 관리사무소옆,,127.019034279491,37.5598646712461,02_seoul_senior_centers.csv
R-06190,senior_center,청구e편한세상,"청구로64, 109동 1층",,127.015451019186,37.5599601596254,02_seoul_senior_centers.csv
R-06191,senior_center,동 화,"청구로64, 115동 1층",,127.015451019186,37.5599601596254,02_seoul_senior_centers.csv
R-06192,senior_center,가양9-1단지(아),강서구 허준로 224,,126.862819466302,37.5599996875816,02_seoul_senior_centers.csv
R-06193,senior_center,등촌6단지(아),강서구 화곡로63가길 18,,126.848405961791,37.5600057571747,02_seoul_senior_centers.csv
R-06194,senior_center,고덕2동,강동구 상일로21길 14-7(고덕동),,127.169492983968,37.5600379113005,02_seoul_senior_centers.csv
R-06195,senior_center,행당삼부(아)경로당,"왕십리로 280(행당1동, 행당삼부아파트) 관리사무소 2층",,127.038017800199,37.5602047159985,02_seoul_senior_centers.csv
R-06196,senior_center,신촌e편한세상3단지경로당,"서대문구 북아현로 29, 303동",,126.95606104514,37.5602067153922,02_seoul_senior_centers.csv
R-06197,senior_center,빛고을우방(아),강서구 양천로 521,,126.858289242099,37.5602186851349,02_seoul_senior_centers.csv
R-06198,senior_center,등촌7단지 (등촌7복지관),강서구 공항대로43길 104,,126.851694174534,37.5602393269472,02_seoul_senior_centers.csv
R-06199,senior_center,주공8단지(아),강서구 공항대로43길 104,,126.851694174534,37.5602393269472,02_seoul_senior_centers.csv
R-06200,senior_center,망원2동1경로당,월드컵로31길 69(망원동),,126.901206997342,37.560270055511,02_seoul_senior_centers.csv
R-06201,senior_center,왕십리제2경로당,무학봉길 40(왕십리2동),,127.027261605305,37.5602920228549,02_seoul_senior_centers.csv
R-06202,senior_center,성산1동2경로당,성미산로5길 55-14(성산동),,126.908678051508,37.5603612147352,02_seoul_senior_centers.csv
R-06203,senior_center,강나루현대(아),강서구 양천로 507,,126.857362635565,37.5603956962784,02_seoul_senior_centers.csv
R-06204,senior_center,필 동,필동로11(필동2가),,126.996212625724,37.5604691820452,02_seoul_senior_centers.csv
R-06205,senior_center,동화동현대@,"다산로36길109, 1동앞",,127.022970424804,37.5605041293678,02_seoul_senior_centers.csv
